Date,Ingredient,Expected_Ingredient_Usage_kg,Purchased_Qty_kg,Quantity_Used,Waste_kg,Is_Weekend,Weather,Holiday
2024-10-14,Milk,43.0,35.69,33.49,2.1999999999999957,0,Partly Cloudy,No
2024-10-14,Onions,31.435000000000002,31.75,23.2,8.55,0,Partly Cloudy,No
2024-10-14,Paneer,16.560000000000002,28.16,21.48,6.68,0,Partly Cloudy,No
2024-10-14,Potatoes,43.57,58.46,52.05,6.410000000000004,0,Partly Cloudy,No
2024-10-14,Rice,17.79,176.12,129.17,46.95000000000002,0,Partly Cloudy,No
2024-10-14,Salt,1.992,8.21,6.73,1.4800000000000004,0,Partly Cloudy,No
2024-10-14,Spices Mix,5.9510000000000005,9.02,7.12,1.8999999999999995,0,Partly Cloudy,No
2024-10-14,Sugar,13.259,5.18,3.74,1.4399999999999995,0,Partly Cloudy,No
2024-10-14,Tomatoes,39.44,43.54,37.74,5.799999999999997,0,Partly Cloudy,No
2024-10-14,Yogurt,10.31,18.61,14.57,4.039999999999999,0,Partly Cloudy,No
2024-10-15,Butter,13.9,4.04,2.91,1.13,0,Rainy,No
2024-10-15,Chicken,53.79,20.95,19.68,1.2699999999999996,0,Rainy,No
2024-10-15,Chilli Powder,0.293,0.86,0.63,0.22999999999999998,0,Rainy,No
2024-10-15,Cooking Oil,15.421999999999999,5.22,4.07,1.1499999999999995,0,Rainy,No
2024-10-15,Coriander,0.439,1.81,1.29,0.52,0,Rainy,No
2024-10-15,Flour,51.06,129.02,112.1,16.920000000000016,0,Rainy,No
2024-10-15,Garlic,2.35,6.65,5.01,1.6400000000000006,0,Rainy,No
2024-10-15,Ginger,2.315,2.45,1.85,0.6000000000000001,0,Rainy,No
2024-10-15,Milk,44.78,11.47,8.64,2.83,0,Rainy,No
2024-10-15,Onions,33.905,103.85,83.17,20.679999999999993,0,Rainy,No
2024-10-15,Paneer,20.22,11.76,11.15,0.6099999999999994,0,Rainy,No
2024-10-15,Potatoes,37.02,115.02,94.78,20.239999999999995,0,Rainy,No
2024-10-15,Rice,23.77,93.12,68.0,25.120000000000005,0,Rainy,No
2024-10-15,Salt,2.092,8.25,7.06,1.1900000000000004,0,Rainy,No
2024-10-15,Spices Mix,6.274,8.16,5.87,2.29,0,Rainy,No
2024-10-15,Sugar,14.68,14.95,12.18,2.7699999999999996,0,Rainy,No
2024-10-15,Tomatoes,32.980000000000004,48.78,42.8,5.980000000000004,0,Rainy,No
2024-10-15,Yogurt,14.2,6.39,5.4,0.9899999999999993,0,Rainy,No
2024-10-16,Butter,12.685,13.91,11.36,2.5500000000000007,0,Foggy,No
2024-10-16,Chicken,61.87,30.39,22.31,8.080000000000002,0,Foggy,No
2024-10-16,Chilli Powder,0.331,1.97,1.49,0.48,0,Foggy,No
2024-10-16,Cooking Oil,18.798000000000002,18.83,16.23,2.599999999999998,0,Foggy,No
2024-10-16,Coriander,0.383,1.17,1.1,0.06999999999999984,0,Foggy,No
2024-10-16,Flour,57.910000000000004,85.99,73.42,12.569999999999993,0,Foggy,No
2024-10-16,Garlic,2.378,3.38,3.13,0.25,0,Foggy,No
2024-10-16,Ginger,2.2720000000000002,2.97,2.58,0.3900000000000001,0,Foggy,No
2024-10-16,Milk,44.27,18.11,16.82,1.2899999999999991,0,Foggy,No
2024-10-16,Onions,37.615,32.88,26.8,6.080000000000002,0,Foggy,No
2024-10-16,Paneer,19.22,27.67,24.43,3.240000000000002,0,Foggy,No
2024-10-16,Potatoes,48.980000000000004,107.98,85.52,22.460000000000008,0,Foggy,No
2024-10-16,Rice,23.84,57.79,44.07,13.719999999999999,0,Foggy,No
2024-10-16,Salt,2.349,7.16,5.32,1.8399999999999999,0,Foggy,No
2024-10-16,Spices Mix,6.970000000000001,4.19,3.12,1.0700000000000003,0,Foggy,No
2024-10-16,Sugar,11.9,12.65,10.27,2.380000000000001,0,Foggy,No
2024-10-16,Tomatoes,35.410000000000004,45.41,32.23,13.18,0,Foggy,No
2024-10-16,Yogurt,16.380000000000003,17.22,13.93,3.289999999999999,0,Foggy,No
2024-10-17,Butter,12.315,10.97,9.17,1.8000000000000007,0,Partly Cloudy,No
2024-10-17,Chicken,64.41,46.0,34.83,11.170000000000002,0,Partly Cloudy,No
2024-10-17,Chilli Powder,0.338,1.39,1.05,0.33999999999999986,0,Partly Cloudy,No
2024-10-17,Cooking Oil,16.625999999999998,6.46,5.72,0.7400000000000002,0,Partly Cloudy,No
2024-10-17,Coriander,0.504,2.73,2.33,0.3999999999999999,0,Partly Cloudy,No
2024-10-17,Flour,45.64,105.6,76.01,29.58999999999999,0,Partly Cloudy,No
2024-10-17,Garlic,2.27,5.92,5.59,0.33000000000000007,0,Partly Cloudy,No
2024-10-17,Ginger,2.285,3.35,3.05,0.30000000000000027,0,Partly Cloudy,No
2024-10-17,Milk,41.14,36.19,28.65,7.539999999999999,0,Partly Cloudy,No
2024-10-17,Onions,34.04,90.55,65.98,24.569999999999993,0,Partly Cloudy,No
2024-10-17,Paneer,14.85,6.1,5.11,0.9899999999999993,0,Partly Cloudy,No
2024-10-17,Potatoes,48.24,145.11,103.77,41.34000000000002,0,Partly Cloudy,No
2024-10-17,Rice,24.63,67.6,57.79,9.809999999999995,0,Partly Cloudy,No
2024-10-17,Salt,2.151,5.28,4.81,0.47000000000000064,0,Partly Cloudy,No
2024-10-17,Spices Mix,6.706,4.78,3.75,1.0300000000000002,0,Partly Cloudy,No
2024-10-17,Sugar,10.216000000000001,14.96,11.71,3.25,0,Partly Cloudy,No
2024-10-17,Tomatoes,35.99,62.23,44.14,18.089999999999996,0,Partly Cloudy,No
2024-10-17,Yogurt,12.739999999999998,19.39,18.28,1.1099999999999994,0,Partly Cloudy,No
2024-10-18,Butter,11.435,13.87,10.42,3.4499999999999993,0,Foggy,No
2024-10-18,Chicken,57.41,44.27,40.73,3.5400000000000063,0,Foggy,No
2024-10-18,Chilli Powder,0.353,0.75,0.67,0.07999999999999996,0,Foggy,No
2024-10-18,Cooking Oil,20.272,12.71,9.76,2.950000000000001,0,Foggy,No
2024-10-18,Coriander,0.456,1.67,1.41,0.26,0,Foggy,No
2024-10-18,Flour,55.5,126.46,89.78,36.67999999999999,0,Foggy,No
2024-10-18,Garlic,2.226,4.05,3.29,0.7599999999999998,0,Foggy,No
2024-10-18,Ginger,2.023,3.4,2.57,0.8300000000000001,0,Foggy,No
2024-10-18,Milk,44.77,29.65,27.19,2.4599999999999973,0,Foggy,No
2024-10-18,Onions,40.455,32.57,30.03,2.539999999999999,0,Foggy,No
2024-10-18,Paneer,15.48,19.61,16.43,3.1799999999999997,0,Foggy,No
2024-10-18,Potatoes,39.25,117.94,88.25,29.689999999999998,0,Foggy,No
2024-10-18,Rice,27.49,149.99,115.71,34.280000000000015,0,Foggy,No
2024-10-18,Salt,2.1710000000000003,15.85,12.26,3.59,0,Foggy,No
2024-10-18,Spices Mix,6.751,7.44,5.36,2.08,0,Foggy,No
2024-10-18,Sugar,13.835,14.63,10.57,4.0600000000000005,0,Foggy,No
2024-10-18,Tomatoes,35.13,44.23,33.71,10.519999999999996,0,Foggy,No
2024-10-18,Yogurt,18.54,7.44,5.77,1.6700000000000008,0,Foggy,No
2024-10-19,Butter,12.945,5.63,5.08,0.5499999999999998,1,Foggy,No
2024-10-19,Chicken,57.78,15.08,12.51,2.5700000000000003,1,Foggy,No
2024-10-19,Chilli Powder,0.36000000000000004,1.82,1.41,0.41000000000000014,1,Foggy,No
2024-10-19,Cooking Oil,18.258,10.08,8.16,1.92,1,Foggy,No
2024-10-19,Coriander,0.26,2.94,2.11,0.8300000000000001,1,Foggy,No
2024-10-19,Flour,54.21,92.66,78.82,13.840000000000003,1,Foggy,No
2024-10-19,Garlic,2.2520000000000002,5.84,5.26,0.5800000000000001,1,Foggy,No
2024-10-19,Ginger,2.3360000000000003,4.11,3.11,1.0000000000000004,1,Foggy,No
2024-10-19,Milk,47.17,31.77,27.66,4.109999999999999,1,Foggy,No
2024-10-19,Onions,31.875,81.39,62.95,18.439999999999998,1,Foggy,No
2024-10-19,Paneer,20.28,20.58,17.73,2.849999999999998,1,Foggy,No
2024-10-19,Potatoes,44.410000000000004,109.48,86.44,23.040000000000006,1,Foggy,No
2024-10-19,Rice,22.919999999999998,181.89,134.29,47.599999999999994,1,Foggy,No
2024-10-19,Salt,2.18,6.37,5.5,0.8700000000000001,1,Foggy,No
2024-10-19,Spices Mix,6.089,6.22,5.25,0.9699999999999998,1,Foggy,No
2024-10-19,Sugar,16.208,8.9,7.23,1.67,1,Foggy,No
2024-10-19,Tomatoes,34.74,68.43,64.51,3.9200000000000017,1,Foggy,No
2024-10-19,Yogurt,13.96,7.35,6.54,0.8099999999999996,1,Foggy,No
2024-10-20,Butter,9.695,11.43,9.58,1.8499999999999996,1,Foggy,No
2024-10-20,Chicken,69.37,23.73,21.5,2.2300000000000004,1,Foggy,No
2024-10-20,Chilli Powder,0.272,1.1,0.89,0.21000000000000008,1,Foggy,No
2024-10-20,Cooking Oil,20.718,20.29,14.62,5.67,1,Foggy,No
2024-10-20,Coriander,0.369,0.92,0.87,0.050000000000000044,1,Foggy,No
2024-10-20,Flour,56.370000000000005,53.81,42.29,11.520000000000003,1,Foggy,No
2024-10-20,Garlic,2.164,6.63,5.69,0.9399999999999995,1,Foggy,No
2024-10-20,Ginger,1.994,4.84,4.38,0.45999999999999996,1,Foggy,No
2024-10-20,Milk,35.14,41.76,32.34,9.419999999999995,1,Foggy,No
2024-10-20,Onions,39.88,81.95,77.21,4.740000000000009,1,Foggy,No
2024-10-20,Paneer,18.1,7.51,6.49,1.0199999999999996,1,Foggy,No
2024-10-20,Potatoes,41.57,134.36,98.69,35.670000000000016,1,Foggy,No
2024-10-20,Rice,20.87,141.18,131.0,10.180000000000007,1,Foggy,No
2024-10-20,Salt,2.271,14.73,13.9,0.8300000000000001,1,Foggy,No
2024-10-20,Spices Mix,6.654,4.21,3.05,1.1600000000000001,1,Foggy,No
2024-10-20,Sugar,9.312,10.88,9.42,1.4600000000000009,1,Foggy,No
2024-10-20,Tomatoes,35.65,77.24,55.04,22.199999999999996,1,Foggy,No
2024-10-20,Yogurt,17.310000000000002,18.01,14.28,3.730000000000002,1,Foggy,No
2024-10-21,Butter,11.715,8.3,7.34,0.9600000000000009,0,Cloudy,No
2024-10-21,Chicken,65.57,30.5,23.49,7.010000000000002,0,Cloudy,No
2024-10-21,Chilli Powder,0.29200000000000004,1.62,1.54,0.08000000000000007,0,Cloudy,No
2024-10-21,Cooking Oil,16.612,9.47,7.07,2.4000000000000004,0,Cloudy,No
2024-10-21,Coriander,0.385,1.27,1.17,0.10000000000000009,0,Cloudy,No
2024-10-21,Flour,54.83,164.41,116.45,47.959999999999994,0,Cloudy,No
2024-10-21,Garlic,2.1510000000000002,2.51,2.12,0.3899999999999997,0,Cloudy,No
2024-10-21,Ginger,1.939,3.87,2.73,1.1400000000000001,0,Cloudy,No
2024-10-21,Milk,45.05,14.45,13.56,0.8899999999999988,0,Cloudy,No
2024-10-21,Onions,32.95,84.22,71.07,13.150000000000006,0,Cloudy,No
2024-10-21,Paneer,15.91,19.06,16.89,2.169999999999998,0,Cloudy,No
2024-10-21,Potatoes,33.94,111.44,80.83,30.61,0,Cloudy,No
2024-10-21,Rice,20.88,190.99,143.4,47.59,0,Cloudy,No
2024-10-21,Salt,2.236,6.13,4.89,1.2400000000000002,0,Cloudy,No
2024-10-21,Spices Mix,6.1000000000000005,5.51,3.94,1.5699999999999998,0,Cloudy,No
2024-10-21,Sugar,13.678,12.32,8.96,3.3599999999999994,0,Cloudy,No
2024-10-21,Tomatoes,38.2,75.33,71.44,3.8900000000000006,0,Cloudy,No
2024-10-21,Yogurt,13.14,6.11,5.61,0.5,0,Cloudy,No
2024-10-22,Butter,11.68,7.18,5.28,1.8999999999999995,0,Sunny,No
2024-10-22,Chicken,64.69,22.3,17.3,5.0,0,Sunny,No
2024-10-22,Chilli Powder,0.3,1.56,1.33,0.22999999999999998,0,Sunny,No
2024-10-22,Cooking Oil,16.708,16.55,12.07,4.48,0,Sunny,No
2024-10-22,Coriander,0.331,1.75,1.64,0.1100000000000001,0,Sunny,No
2024-10-22,Flour,54.620000000000005,187.76,141.0,46.75999999999999,0,Sunny,No
2024-10-22,Garlic,2.291,6.69,5.87,0.8200000000000003,0,Sunny,No
2024-10-22,Ginger,1.998,3.95,3.75,0.20000000000000018,0,Sunny,No
2024-10-22,Milk,41.870000000000005,10.76,7.83,2.9299999999999997,0,Sunny,No
2024-10-22,Onions,33.545,42.41,36.83,5.579999999999998,0,Sunny,No
2024-10-22,Paneer,19.37,6.62,6.05,0.5700000000000003,0,Sunny,No
2024-10-22,Potatoes,29.86,89.72,82.03,7.689999999999998,0,Sunny,No
2024-10-22,Rice,27.7,87.14,67.66,19.480000000000004,0,Sunny,No
2024-10-22,Salt,2.198,18.08,16.4,1.6799999999999997,0,Sunny,No
2024-10-22,Spices Mix,6.1610000000000005,9.16,6.93,2.2300000000000004,0,Sunny,No
2024-10-22,Sugar,11.318,13.06,10.66,2.4000000000000004,0,Sunny,No
2024-10-22,Tomatoes,38.260000000000005,32.11,26.74,5.370000000000001,0,Sunny,No
2024-10-22,Yogurt,9.87,12.78,10.9,1.879999999999999,0,Sunny,No
2024-10-23,Butter,12.165,3.33,2.35,0.98,0,Sunny,No
2024-10-23,Chicken,50.019999999999996,45.83,34.29,11.54,0,Sunny,No
2024-10-23,Chilli Powder,0.23199999999999998,1.67,1.47,0.19999999999999996,0,Sunny,No
2024-10-23,Cooking Oil,18.662,24.59,22.04,2.5500000000000007,0,Sunny,No
2024-10-23,Coriander,0.28300000000000003,2.83,2.37,0.45999999999999996,0,Sunny,No
2024-10-23,Flour,47.980000000000004,140.6,130.62,9.97999999999999,0,Sunny,No
2024-10-23,Garlic,1.991,5.87,4.83,1.04,0,Sunny,No
2024-10-23,Ginger,1.767,3.7,2.83,0.8700000000000001,0,Sunny,No
2024-10-23,Milk,40.17,22.08,17.87,4.209999999999997,0,Sunny,No
2024-10-23,Onions,35.995,109.59,102.12,7.469999999999999,0,Sunny,No
2024-10-23,Paneer,21.11,29.02,21.39,7.629999999999999,0,Sunny,No
2024-10-23,Potatoes,39.83,136.46,99.08,37.38000000000001,0,Sunny,No
2024-10-23,Rice,24.03,106.9,90.55,16.35000000000001,0,Sunny,No
2024-10-23,Salt,2.053,17.59,14.87,2.7200000000000006,0,Sunny,No
2024-10-23,Spices Mix,5.9750000000000005,9.49,6.64,2.8500000000000005,0,Sunny,No
2024-10-23,Sugar,12.958,16.02,12.94,3.08,0,Sunny,No
2024-10-23,Tomatoes,32.63,22.46,20.0,2.460000000000001,0,Sunny,No
2024-10-23,Yogurt,9.0,12.38,8.85,3.530000000000001,0,Sunny,No
2024-10-24,Butter,11.125,12.08,8.91,3.17,0,Partly Cloudy,No
2024-10-24,Chicken,47.42,43.02,38.3,4.720000000000006,0,Partly Cloudy,No
2024-10-24,Chilli Powder,0.274,1.69,1.55,0.1399999999999999,0,Partly Cloudy,No
2024-10-24,Cooking Oil,18.993,24.02,18.33,5.690000000000001,0,Partly Cloudy,No
2024-10-24,Coriander,0.3,2.18,1.59,0.5900000000000001,0,Partly Cloudy,No
2024-10-24,Flour,52.11,116.51,91.27,25.24000000000001,0,Partly Cloudy,No
2024-10-24,Garlic,2.165,3.68,3.26,0.4200000000000004,0,Partly Cloudy,No
2024-10-24,Ginger,2.0620000000000003,3.56,2.91,0.6499999999999999,0,Partly Cloudy,No
2024-10-24,Milk,45.71,31.97,23.05,8.919999999999998,0,Partly Cloudy,No
2024-10-24,Onions,32.32,91.84,81.37,10.469999999999999,0,Partly Cloudy,No
2024-10-24,Paneer,18.73,6.71,5.57,1.1399999999999997,0,Partly Cloudy,No
2024-10-24,Potatoes,48.2,137.57,117.0,20.569999999999993,0,Partly Cloudy,No
2024-10-24,Rice,18.63,138.33,126.91,11.420000000000016,0,Partly Cloudy,No
2024-10-24,Salt,2.086,6.22,4.38,1.8399999999999999,0,Partly Cloudy,No
2024-10-24,Spices Mix,6.1370000000000005,1.21,0.94,0.27,0,Partly Cloudy,No
2024-10-24,Sugar,11.59,14.58,10.43,4.15,0,Partly Cloudy,No
2024-10-24,Tomatoes,29.8,76.23,60.19,16.040000000000006,0,Partly Cloudy,No
2024-10-24,Yogurt,14.43,13.6,11.98,1.6199999999999992,0,Partly Cloudy,No
2024-10-25,Butter,12.48,12.08,11.36,0.7200000000000006,0,Sunny,No
2024-10-25,Chicken,64.71,43.22,37.22,6.0,0,Sunny,No
2024-10-25,Chilli Powder,0.311,1.16,1.03,0.1299999999999999,0,Sunny,No
2024-10-25,Cooking Oil,18.342,15.42,13.46,1.959999999999999,0,Sunny,No
2024-10-25,Coriander,0.449,2.84,2.43,0.4099999999999997,0,Sunny,No
2024-10-25,Flour,47.02,145.47,116.34,29.129999999999995,0,Sunny,No
2024-10-25,Garlic,2.286,5.44,4.13,1.3100000000000005,0,Sunny,No
2024-10-25,Ginger,2.23,2.48,2.29,0.18999999999999995,0,Sunny,No
2024-10-25,Milk,43.4,40.22,33.05,7.170000000000002,0,Sunny,No
2024-10-25,Onions,37.195,44.56,39.22,5.340000000000003,0,Sunny,No
2024-10-25,Paneer,20.09,13.46,9.46,4.0,0,Sunny,No
2024-10-25,Potatoes,40.02,106.62,80.8,25.820000000000007,0,Sunny,No
2024-10-25,Rice,26.54,185.18,157.75,27.430000000000007,0,Sunny,No
2024-10-25,Salt,2.19,9.91,8.12,1.790000000000001,0,Sunny,No
2024-10-25,Spices Mix,6.9990000000000006,5.82,5.35,0.47000000000000064,0,Sunny,No
2024-10-25,Sugar,14.504,13.89,12.26,1.6300000000000008,0,Sunny,No
2024-10-25,Tomatoes,37.92,71.4,66.96,4.440000000000012,0,Sunny,No
2024-10-25,Yogurt,17.53,5.15,3.93,1.2200000000000002,0,Sunny,No
2024-10-26,Butter,11.41,2.32,1.75,0.5699999999999998,1,Foggy,No
2024-10-26,Chicken,59.73,22.88,20.43,2.4499999999999993,1,Foggy,No
2024-10-26,Chilli Powder,0.248,1.79,1.65,0.14000000000000012,1,Foggy,No
2024-10-26,Cooking Oil,18.338,20.45,18.84,1.6099999999999994,1,Foggy,No
2024-10-26,Coriander,0.396,1.96,1.43,0.53,1,Foggy,No
2024-10-26,Flour,45.83,116.95,86.15,30.799999999999997,1,Foggy,No
2024-10-26,Garlic,2.307,6.33,5.39,0.9400000000000004,1,Foggy,No
2024-10-26,Ginger,2.175,4.39,3.53,0.8599999999999999,1,Foggy,No
2024-10-26,Milk,46.19,48.22,34.39,13.829999999999998,1,Foggy,No
2024-10-26,Onions,35.22,61.39,51.58,9.810000000000002,1,Foggy,No
2024-10-26,Paneer,16.22,10.92,8.27,2.6500000000000004,1,Foggy,No
2024-10-26,Potatoes,36.4,88.44,79.74,8.700000000000003,1,Foggy,No
2024-10-26,Rice,24.169999999999998,68.97,51.57,17.4,1,Foggy,No
2024-10-26,Salt,2.044,13.51,11.08,2.4299999999999997,1,Foggy,No
2024-10-26,Spices Mix,6.29,5.81,4.31,1.5,1,Foggy,No
2024-10-26,Sugar,12.287,13.73,11.49,2.24,1,Foggy,No
2024-10-26,Tomatoes,30.23,48.35,45.32,3.030000000000001,1,Foggy,No
2024-10-26,Yogurt,15.219999999999999,5.2,4.84,0.3600000000000003,1,Foggy,No
2024-10-27,Butter,13.184999999999999,13.78,10.24,3.539999999999999,1,Rainy,No
2024-10-27,Chicken,60.55,35.66,30.34,5.319999999999997,1,Rainy,No
2024-10-27,Chilli Powder,0.329,1.05,0.75,0.30000000000000004,1,Rainy,No
2024-10-27,Cooking Oil,16.953,18.86,13.85,5.01,1,Rainy,No
2024-10-27,Coriander,0.367,2.53,1.78,0.7499999999999998,1,Rainy,No
2024-10-27,Flour,49.74,144.73,126.36,18.36999999999999,1,Rainy,No
2024-10-27,Garlic,2.178,3.21,2.67,0.54,1,Rainy,No
2024-10-27,Ginger,2.239,1.79,1.45,0.3400000000000001,1,Rainy,No
2024-10-27,Milk,45.82,44.21,33.15,11.060000000000002,1,Rainy,No
2024-10-27,Onions,32.57,33.29,30.44,2.849999999999998,1,Rainy,No
2024-10-27,Paneer,13.82,9.89,7.22,2.670000000000001,1,Rainy,No
2024-10-27,Potatoes,37.36,101.67,78.3,23.370000000000005,1,Rainy,No
2024-10-27,Rice,19.31,50.26,43.96,6.299999999999997,1,Rainy,No
2024-10-27,Salt,2.044,16.28,11.87,4.410000000000002,1,Rainy,No
2024-10-27,Spices Mix,6.448,2.78,2.63,0.1499999999999999,1,Rainy,No
2024-10-27,Sugar,15.58,5.08,3.99,1.0899999999999999,1,Rainy,No
2024-10-27,Tomatoes,37.04,97.91,84.67,13.239999999999995,1,Rainy,No
2024-10-27,Yogurt,17.23,9.37,7.15,2.219999999999999,1,Rainy,No
2024-10-28,Butter,12.085,10.39,7.43,2.960000000000001,0,Sunny,No
2024-10-28,Chicken,56.45,37.02,29.26,7.760000000000002,0,Sunny,No
2024-10-28,Chilli Powder,0.34299999999999997,1.93,1.83,0.09999999999999987,0,Sunny,No
2024-10-28,Cooking Oil,18.343,13.36,11.41,1.9499999999999993,0,Sunny,No
2024-10-28,Coriander,0.272,0.71,0.53,0.17999999999999994,0,Sunny,No
2024-10-28,Flour,47.690000000000005,188.24,165.53,22.710000000000008,0,Sunny,No
2024-10-28,Garlic,2.303,6.3,4.74,1.5599999999999996,0,Sunny,No
2024-10-28,Ginger,2.4370000000000003,2.37,2.12,0.25,0,Sunny,No
2024-10-28,Milk,36.4,48.58,43.74,4.839999999999996,0,Sunny,No
2024-10-28,Onions,36.655,35.71,26.84,8.870000000000001,0,Sunny,No
2024-10-28,Paneer,18.57,25.04,18.21,6.829999999999998,0,Sunny,No
2024-10-28,Potatoes,30.03,83.98,78.81,5.170000000000002,0,Sunny,No
2024-10-28,Rice,22.33,165.98,142.78,23.19999999999999,0,Sunny,No
2024-10-28,Salt,1.993,8.06,5.69,2.37,0,Sunny,No
2024-10-28,Spices Mix,6.105,1.27,1.04,0.22999999999999998,0,Sunny,No
2024-10-28,Sugar,12.053,7.46,7.08,0.3799999999999999,0,Sunny,No
2024-10-28,Tomatoes,32.92,46.38,42.05,4.330000000000005,0,Sunny,No
2024-10-28,Yogurt,13.36,11.0,8.05,2.9499999999999993,0,Sunny,No
2024-10-29,Butter,11.77,9.76,8.86,0.9000000000000004,0,Sunny,No
2024-10-29,Chicken,50.17,21.49,16.85,4.639999999999997,0,Sunny,No
2024-10-29,Chilli Powder,0.34400000000000003,1.13,0.88,0.2499999999999999,0,Sunny,No
2024-10-29,Cooking Oil,18.893,9.95,8.98,0.9699999999999989,0,Sunny,No
2024-10-29,Coriander,0.336,1.35,1.13,0.2200000000000002,0,Sunny,No
2024-10-29,Flour,52.07,176.65,143.63,33.02000000000001,0,Sunny,No
2024-10-29,Garlic,2.015,4.56,4.08,0.47999999999999954,0,Sunny,No
2024-10-29,Ginger,1.9020000000000001,4.03,3.34,0.6900000000000004,0,Sunny,No
2024-10-29,Milk,39.84,38.06,31.8,6.260000000000002,0,Sunny,No
2024-10-29,Onions,34.885,48.9,44.27,4.6299999999999955,0,Sunny,No
2024-10-29,Paneer,16.07,21.15,15.59,5.559999999999999,0,Sunny,No
2024-10-29,Potatoes,43.95,89.69,76.91,12.780000000000001,0,Sunny,No
2024-10-29,Rice,18.16,188.56,134.82,53.74000000000001,0,Sunny,No
2024-10-29,Salt,2.02,14.17,11.61,2.5600000000000005,0,Sunny,No
2024-10-29,Spices Mix,5.761,7.31,5.28,2.0299999999999994,0,Sunny,No
2024-10-29,Sugar,12.994,18.81,15.37,3.4399999999999995,0,Sunny,No
2024-10-29,Tomatoes,35.1,38.96,30.57,8.39,0,Sunny,No
2024-10-29,Yogurt,13.02,8.94,7.66,1.2799999999999994,0,Sunny,No
2024-10-30,Butter,13.65,13.57,10.25,3.3200000000000003,0,Rainy,No
2024-10-30,Chicken,63.69,20.03,18.13,1.9000000000000021,0,Rainy,No
2024-10-30,Chilli Powder,0.264,0.79,0.71,0.08000000000000007,0,Rainy,No
2024-10-30,Cooking Oil,18.108,21.17,18.8,2.370000000000001,0,Rainy,No
2024-10-30,Coriander,0.40800000000000003,1.42,1.02,0.3999999999999999,0,Rainy,No
2024-10-30,Flour,55.71,115.52,102.69,12.829999999999998,0,Rainy,No
2024-10-30,Garlic,2.222,2.57,2.19,0.3799999999999999,0,Rainy,No
2024-10-30,Ginger,2.092,4.77,3.53,1.2399999999999998,0,Rainy,No
2024-10-30,Milk,38.14,12.71,10.41,2.3000000000000007,0,Rainy,No
2024-10-30,Onions,38.805,32.95,27.55,5.400000000000002,0,Rainy,No
2024-10-30,Paneer,25.71,18.6,14.25,4.350000000000001,0,Rainy,No
2024-10-30,Potatoes,42.56,41.91,30.88,11.029999999999998,0,Rainy,No
2024-10-30,Rice,16.96,123.94,100.24,23.700000000000003,0,Rainy,No
2024-10-30,Salt,2.228,16.48,14.85,1.6300000000000008,0,Rainy,No
2024-10-30,Spices Mix,6.73,8.98,7.17,1.8100000000000005,0,Rainy,No
2024-10-30,Sugar,12.274,5.19,4.36,0.8300000000000001,0,Rainy,No
2024-10-30,Tomatoes,38.45,55.65,40.32,15.329999999999998,0,Rainy,No
2024-10-30,Yogurt,9.6,8.02,6.32,1.6999999999999993,0,Rainy,No
2024-10-31,Butter,12.844999999999999,10.26,9.58,0.6799999999999997,0,Partly Cloudy,No
2024-10-31,Chicken,46.370000000000005,15.63,13.48,2.1500000000000004,0,Partly Cloudy,No
2024-10-31,Chilli Powder,0.264,1.09,0.81,0.28,0,Partly Cloudy,No
2024-10-31,Cooking Oil,14.066,17.62,16.53,1.0899999999999999,0,Partly Cloudy,No
2024-10-31,Coriander,0.274,1.49,1.29,0.19999999999999996,0,Partly Cloudy,No
2024-10-31,Flour,45.300000000000004,104.77,93.86,10.909999999999997,0,Partly Cloudy,No
2024-10-31,Garlic,2.05,7.13,5.0,2.13,0,Partly Cloudy,No
2024-10-31,Ginger,1.7730000000000001,2.83,2.29,0.54,0,Partly Cloudy,No
2024-10-31,Milk,44.96,36.79,33.63,3.1599999999999966,0,Partly Cloudy,No
2024-10-31,Onions,27.935000000000002,93.22,73.66,19.560000000000002,0,Partly Cloudy,No
2024-10-31,Paneer,16.7,14.01,13.08,0.9299999999999997,0,Partly Cloudy,No
2024-10-31,Potatoes,35.46,137.92,123.58,14.33999999999999,0,Partly Cloudy,No
2024-10-31,Rice,22.51,54.77,46.17,8.600000000000001,0,Partly Cloudy,No
2024-10-31,Salt,1.911,9.29,7.22,2.0699999999999994,0,Partly Cloudy,No
2024-10-31,Spices Mix,5.066,8.52,6.47,2.05,0,Partly Cloudy,No
2024-10-31,Sugar,15.728000000000002,16.91,15.55,1.3599999999999994,0,Partly Cloudy,No
2024-10-31,Tomatoes,27.48,61.58,53.45,8.129999999999995,0,Partly Cloudy,No
2024-10-31,Yogurt,12.059999999999999,7.54,6.89,0.6500000000000004,0,Partly Cloudy,No
2024-11-01,Butter,10.83,6.96,6.21,0.75,0,Sunny,No
2024-11-01,Chicken,61.559999999999995,34.19,23.97,10.219999999999999,0,Sunny,No
2024-11-01,Chilli Powder,0.284,1.68,1.49,0.18999999999999995,0,Sunny,No
2024-11-01,Cooking Oil,17.478,20.66,19.27,1.3900000000000006,0,Sunny,No
2024-11-01,Coriander,0.453,0.65,0.54,0.10999999999999999,0,Sunny,No
2024-11-01,Flour,45.89,112.41,104.17,8.239999999999995,0,Sunny,No
2024-11-01,Garlic,2.298,7.11,6.62,0.4900000000000002,0,Sunny,No
2024-11-01,Ginger,2.462,2.19,1.72,0.47,0,Sunny,No
2024-11-01,Milk,35.870000000000005,43.29,36.81,6.479999999999997,0,Sunny,No
